Quarter,Country,Industry,Value,Variable
2010.75,European Union,Total,88.199,NULC_HW
2011.0,European Union,Total,88.19,NULC_HW
2011.25,European Union,Total,88.6,NULC_HW
2011.5,European Union,Total,88.485,NULC_HW
2011.75,European Union,Total,88.973,NULC_HW
2012.0,European Union,Total,89.535,NULC_HW
2012.25,European Union,Total,90.146,NULC_HW
2012.5,European Union,Total,90.708,NULC_HW
2012.75,European Union,Total,91.19,NULC_HW
2013.0,European Union,Total,91.553,NULC_HW
2013.25,European Union,Total,91.213,NULC_HW
2013.5,European Union,Total,91.285,NULC_HW
2013.75,European Union,Total,91.289,NULC_HW
2014.0,European Union,Total,91.397,NULC_HW
2014.25,European Union,Total,91.504,NULC_HW
2014.5,European Union,Total,91.447,NULC_HW
2014.75,European Union,Total,91.743,NULC_HW
2015.0,European Union,Total,91.207,NULC_HW
2015.25,European Union,Total,91.571,NULC_HW
2015.5,European Union,Total,91.666,NULC_HW
2015.75,European Union,Total,91.779,NULC_HW
2016.0,European Union,Total,92.013,NULC_HW
2016.25,European Union,Total,92.234,NULC_HW
2016.5,European Union,Total,92.409,NULC_HW
2016.75,European Union,Total,92.434,NULC_HW
2017.0,European Union,Total,92.696,NULC_HW
2017.25,European Union,Total,92.959,NULC_HW
2017.5,European Union,Total,93.035,NULC_HW
2017.75,European Union,Total,93.25,NULC_HW
2018.0,European Union,Total,93.816,NULC_HW
2018.25,European Union,Total,94.289,NULC_HW
2018.5,European Union,Total,95.07,NULC_HW
2018.75,European Union,Total,95.394,NULC_HW
2019.0,European Union,Total,95.518,NULC_HW
2019.25,European Union,Total,96.005,NULC_HW
2019.5,European Union,Total,96.54,NULC_HW
2019.75,European Union,Total,97.019,NULC_HW
2020.0,European Union,Total,98.51,NULC_HW
2020.25,European Union,Total,102.073,NULC_HW
2020.5,European Union,Total,99.557,NULC_HW
2020.75,European Union,Total,99.861,NULC_HW
2021.0,European Union,Total,99.517,NULC_HW
2021.25,European Union,Total,99.331,NULC_HW
2021.5,European Union,Total,100.658,NULC_HW
2021.75,European Union,Total,101.411,NULC_HW
2022.0,European Union,Total,102.174,NULC_HW
2022.25,European Union,Total,102.723,NULC_HW
2022.5,European Union,Total,103.874,NULC_HW
2022.75,European Union,Total,106.111,NULC_HW
2023.0,European Union,Total,108.161,NULC_HW
2023.25,European Union,Total,109.735,NULC_HW
2023.5,European Union,Total,110.976,NULC_HW
2023.75,European Union,Total,113.057,NULC_HW
2024.0,European Union,Total,114.428,NULC_HW
2024.25,European Union,Total,115.386,NULC_HW
2024.5,European Union,Total,116.183,NULC_HW
2024.75,European Union,Total,117.064,NULC_HW
2025.0,European Union,Total,117.891,NULC_HW
2025.25,European Union,Total,118.98,NULC_HW
2025.5,European Union,Total,119.791,NULC_HW
2025.75,European Union,Total,120.832,NULC_HW
2026.0,European Union,Total,122.137,NULC_HW
1997.0,European Union,Total,71.038,NULC_PER
1997.25,European Union,Total,70.485,NULC_PER
1997.5,European Union,Total,70.302,NULC_PER
1997.75,European Union,Total,70.115,NULC_PER
1998.0,European Union,Total,69.74,NULC_PER
1998.25,European Union,Total,70.307,NULC_PER
1998.5,European Union,Total,70.801,NULC_PER
1998.75,European Union,Total,71.464,NULC_PER
1999.0,European Union,Total,71.341,NULC_PER
1999.25,European Union,Total,71.875,NULC_PER
1999.5,European Union,Total,72.075,NULC_PER
1999.75,European Union,Total,72.15,NULC_PER
2000.0,European Union,Total,72.512,NULC_PER
2000.25,European Union,Total,72.652,NULC_PER
2000.5,European Union,Total,73.184,NULC_PER
2000.75,European Union,Total,73.623,NULC_PER
2001.0,European Union,Total,73.538,NULC_PER
2001.25,European Union,Total,74.339,NULC_PER
2001.5,European Union,Total,74.592,NULC_PER
2001.75,European Union,Total,75.353,NULC_PER
2002.0,European Union,Total,75.327,NULC_PER
2002.25,European Union,Total,75.503,NULC_PER
2002.5,European Union,Total,75.709,NULC_PER
2002.75,European Union,Total,76.077,NULC_PER
2003.0,European Union,Total,76.489,NULC_PER
2003.25,European Union,Total,77.027,NULC_PER
2003.5,European Union,Total,77.448,NULC_PER
2003.75,European Union,Total,77.113,NULC_PER
2004.0,European Union,Total,76.926,NULC_PER
2004.25,European Union,Total,77.106,NULC_PER
2004.5,European Union,Total,77.501,NULC_PER
2004.75,European Union,Total,77.857,NULC_PER
2005.0,European Union,Total,78.267,NULC_PER
2005.25,European Union,Total,78.339,NULC_PER
2005.5,European Union,Total,78.548,NULC_PER
2005.75,European Union,Total,79.058,NULC_PER
2006.0,European Union,Total,78.894,NULC_PER
2006.25,European Union,Total,78.836,NULC_PER
2006.5,European Union,Total,79.24,NULC_PER
2006.75,European Union,Total,79.582,NULC_PER
2007.0,European Union,Total,79.815,NULC_PER
2007.25,European Union,Total,80.257,NULC_PER
2007.5,European Union,Total,80.838,NULC_PER
2007.75,European Union,Total,81.488,NULC_PER
2008.0,European Union,Total,82.416,NULC_PER
2008.25,European Union,Total,83.603,NULC_PER
2008.5,European Union,Total,84.863,NULC_PER
2008.75,European Union,Total,85.755,NULC_PER
2009.0,European Union,Total,86.503,NULC_PER
2009.25,European Union,Total,86.521,NULC_PER
2009.5,European Union,Total,86.712,NULC_PER
2009.75,European Union,Total,86.698,NULC_PER
2010.0,European Union,Total,87.031,NULC_PER
2010.25,European Union,Total,86.894,NULC_PER
2010.5,European Union,Total,86.881,NULC_PER
2010.75,European Union,Total,87.028,NULC_PER
2011.0,European Union,Total,87.06,NULC_PER
2011.25,European Union,Total,87.45,NULC_PER
2011.5,European Union,Total,87.333,NULC_PER
2011.75,European Union,Total,87.769,NULC_PER
2012.0,European Union,Total,88.43,NULC_PER
2012.25,European Union,Total,88.96,NULC_PER
2012.5,European Union,Total,89.48,NULC_PER
2012.75,European Union,Total,89.994,NULC_PER
2013.0,European Union,Total,90.396,NULC_PER
2013.25,European Union,Total,90.035,NULC_PER
2013.5,European Union,Total,90.088,NULC_PER
2013.75,European Union,Total,90.148,NULC_PER
2014.0,European Union,Total,90.297,NULC_PER
2014.25,European Union,Total,90.449,NULC_PER
2014.5,European Union,Total,90.442,NULC_PER
2014.75,European Union,Total,90.666,NULC_PER
2015.0,European Union,Total,90.231,NULC_PER
2015.25,European Union,Total,90.583,NULC_PER
2015.5,European Union,Total,90.673,NULC_PER
2015.75,European Union,Total,90.868,NULC_PER
2016.0,European Union,Total,91.047,NULC_PER
2016.25,European Union,Total,91.349,NULC_PER
2016.5,European Union,Total,91.567,NULC_PER
2016.75,European Union,Total,91.598,NULC_PER
2017.0,European Union,Total,91.856,NULC_PER
2017.25,European Union,Total,92.172,NULC_PER
2017.5,European Union,Total,92.327,NULC_PER
2017.75,European Union,Total,92.541,NULC_PER
2018.0,European Union,Total,93.17,NULC_PER
2018.25,European Union,Total,93.641,NULC_PER
2018.5,European Union,Total,94.405,NULC_PER
2018.75,European Union,Total,94.731,NULC_PER
2019.0,European Union,Total,94.824,NULC_PER
2019.25,European Union,Total,95.403,NULC_PER
2019.5,European Union,Total,95.946,NULC_PER
2019.75,European Union,Total,96.391,NULC_PER
2020.0,European Union,Total,98.291,NULC_PER
2020.25,European Union,Total,102.85,NULC_PER
2020.5,European Union,Total,99.044,NULC_PER
2020.75,European Union,Total,99.815,NULC_PER
2021.0,European Union,Total,99.191,NULC_PER
2021.25,European Union,Total,98.981,NULC_PER
2021.5,European Union,Total,100.082,NULC_PER
2021.75,European Union,Total,100.884,NULC_PER
2022.0,European Union,Total,101.55,NULC_PER
2022.25,European Union,Total,102.179,NULC_PER
2022.5,European Union,Total,103.452,NULC_PER
2022.75,European Union,Total,105.532,NULC_PER
2023.0,European Union,Total,107.806,NULC_PER
2023.25,European Union,Total,109.337,NULC_PER
2023.5,European Union,Total,110.676,NULC_PER
2023.75,European Union,Total,112.75,NULC_PER
2024.0,European Union,Total,114.072,NULC_PER
2024.25,European Union,Total,115.11,NULC_PER
2024.5,European Union,Total,116.003,NULC_PER
2024.75,European Union,Total,116.826,NULC_PER
2025.0,European Union,Total,117.681,NULC_PER
2025.25,European Union,Total,118.835,NULC_PER
2025.5,European Union,Total,119.638,NULC_PER
2025.75,European Union,Total,120.733,NULC_PER
2026.0,European Union,Total,122.041,NULC_PER
1997.0,European Union,Total,73.775,Output Per Hour
1997.25,European Union,Total,74.57,Output Per Hour
1997.5,European Union,Total,74.861,Output Per Hour
1997.75,European Union,Total,75.503,Output Per Hour
1998.0,European Union,Total,75.931,Output Per Hour
1998.25,European Union,Total,75.854,Output Per Hour
1998.5,European Union,Total,76.017,Output Per Hour
1998.75,European Union,Total,76.277,Output Per Hour
1999.0,European Union,Total,77.0,Output Per Hour
1999.25,European Union,Total,76.944,Output Per Hour
1999.5,European Union,Total,78.049,Output Per Hour
1999.75,European Union,Total,78.663,Output Per Hour
2000.0,European Union,Total,79.189,Output Per Hour
2000.25,European Union,Total,80.068,Output Per Hour
2000.5,European Union,Total,80.441,Output Per Hour
2000.75,European Union,Total,80.483,Output Per Hour
2001.0,European Union,Total,81.126,Output Per Hour
2001.25,European Union,Total,81.754,Output Per Hour
2001.5,European Union,Total,81.978,Output Per Hour
2001.75,European Union,Total,81.993,Output Per Hour
2002.0,European Union,Total,82.915,Output Per Hour
2002.25,European Union,Total,82.936,Output Per Hour
2002.5,European Union,Total,83.548,Output Per Hour
2002.75,European Union,Total,83.837,Output Per Hour
2003.0,European Union,Total,83.88,Output Per Hour
2003.25,European Union,Total,83.717,Output Per Hour
2003.5,European Union,Total,84.208,Output Per Hour
2003.75,European Union,Total,84.716,Output Per Hour
2004.0,European Union,Total,85.559,Output Per Hour
2004.25,European Union,Total,85.549,Output Per Hour
2004.5,European Union,Total,85.753,Output Per Hour
2004.75,European Union,Total,85.924,Output Per Hour
2005.0,European Union,Total,86.314,Output Per Hour
2005.25,European Union,Total,86.188,Output Per Hour
2005.5,European Union,Total,86.976,Output Per Hour
2005.75,European Union,Total,86.98,Output Per Hour
2006.0,European Union,Total,87.518,Output Per Hour
2006.25,European Union,Total,88.081,Output Per Hour
2006.5,European Union,Total,87.902,Output Per Hour
2006.75,European Union,Total,88.438,Output Per Hour
2007.0,European Union,Total,88.497,Output Per Hour
2007.25,European Union,Total,88.811,Output Per Hour
2007.5,European Union,Total,88.874,Output Per Hour
2007.75,European Union,Total,89.172,Output Per Hour
2008.0,European Union,Total,89.189,Output Per Hour
2008.25,European Union,Total,88.953,Output Per Hour
2008.5,European Union,Total,88.914,Output Per Hour
2008.75,European Union,Total,87.673,Output Per Hour
2009.0,European Union,Total,86.526,Output Per Hour
2009.25,European Union,Total,87.248,Output Per Hour
2009.5,European Union,Total,88.087,Output Per Hour
2009.75,European Union,Total,88.867,Output Per Hour
2010.0,European Union,Total,89.33,Output Per Hour
2010.25,European Union,Total,89.987,Output Per Hour
2010.5,European Union,Total,90.474,Output Per Hour
2010.75,European Union,Total,91.157,Output Per Hour
2011.0,European Union,Total,91.483,Output Per Hour
2011.25,European Union,Total,91.891,Output Per Hour
2011.5,European Union,Total,92.22,Output Per Hour
2011.75,European Union,Total,92.043,Output Per Hour
2012.0,European Union,Total,92.115,Output Per Hour
2012.25,European Union,Total,92.289,Output Per Hour
2012.5,European Union,Total,92.404,Output Per Hour
2012.75,European Union,Total,92.382,Output Per Hour
2013.0,European Union,Total,92.717,Output Per Hour
2013.25,European Union,Total,93.02,Output Per Hour
2013.5,European Union,Total,93.258,Output Per Hour
2013.75,European Union,Total,93.21,Output Per Hour
2014.0,European Union,Total,93.396,Output Per Hour
2014.25,European Union,Total,93.671,Output Per Hour
2014.5,European Union,Total,93.871,Output Per Hour
2014.75,European Union,Total,93.908,Output Per Hour
2015.0,European Union,Total,95.087,Output Per Hour
2015.25,European Union,Total,94.989,Output Per Hour
2015.5,European Union,Total,94.996,Output Per Hour
2015.75,European Union,Total,95.418,Output Per Hour
2016.0,European Union,Total,95.103,Output Per Hour
2016.25,European Union,Total,95.034,Output Per Hour
2016.5,European Union,Total,95.616,Output Per Hour
2016.75,European Union,Total,96.08,Output Per Hour
2017.0,European Union,Total,96.395,Output Per Hour
2017.25,European Union,Total,96.728,Output Per Hour
2017.5,European Union,Total,97.194,Output Per Hour
2017.75,European Union,Total,97.72,Output Per Hour
2018.0,European Union,Total,97.907,Output Per Hour
2018.25,European Union,Total,97.635,Output Per Hour
2018.5,European Union,Total,97.549,Output Per Hour
2018.75,European Union,Total,98.072,Output Per Hour
2019.0,European Union,Total,98.076,Output Per Hour
2019.25,European Union,Total,98.712,Output Per Hour
2019.5,European Union,Total,98.636,Output Per Hour
2019.75,European Union,Total,98.824,Output Per Hour
2020.0,European Union,Total,99.584,Output Per Hour
2020.25,European Union,Total,100.523,Output Per Hour
2020.5,European Union,Total,99.472,Output Per Hour
2020.75,European Union,Total,100.421,Output Per Hour
2021.0,European Union,Total,100.853,Output Per Hour
2021.25,European Union,Total,100.151,Output Per Hour
2021.5,European Union,Total,100.601,Output Per Hour
2021.75,European Union,Total,100.886,Output Per Hour
2022.0,European Union,Total,100.756,Output Per Hour
2022.25,European Union,Total,101.003,Output Per Hour
2022.5,European Union,Total,101.234,Output Per Hour
2022.75,European Union,Total,100.751,Output Per Hour
2023.0,European Union,Total,99.875,Output Per Hour
2023.25,European Union,Total,100.162,Output Per Hour
2023.5,European Union,Total,99.983,Output Per Hour
2023.75,European Union,Total,100.026,Output Per Hour
2024.0,European Union,Total,99.898,Output Per Hour
2024.25,European Union,Total,100.116,Output Per Hour
2024.5,European Union,Total,100.818,Output Per Hour
2024.75,European Union,Total,100.83,Output Per Hour
2025.0,European Union,Total,101.555,Output Per Hour
2025.25,European Union,Total,101.859,Output Per Hour
2025.5,European Union,Total,101.867,Output Per Hour
2025.75,European Union,Total,101.585,Output Per Hour
2026.0,European Union,Total,101.703,Output Per Hour
1997.0,European Union,Total,83.317,Output Per Worker
1997.25,European Union,Total,84.175,Output Per Worker
1997.5,European Union,Total,84.609,Output Per Worker
1997.75,European Union,Total,85.238,Output Per Worker
1998.0,European Union,Total,85.587,Output Per Worker
1998.25,European Union,Total,85.61,Output Per Worker
1998.5,European Union,Total,85.755,Output Per Worker
1998.75,European Union,Total,85.818,Output Per Worker
1999.0,European Union,Total,86.453,Output Per Worker
1999.25,European Union,Total,86.709,Output Per Worker
1999.5,European Union,Total,87.605,Output Per Worker
1999.75,European Union,Total,88.342,Output Per Worker
2000.0,European Union,Total,88.914,Output Per Worker
2000.25,European Union,Total,89.46,Output Per Worker
2000.5,European Union,Total,89.709,Output Per Worker
2000.75,European Union,Total,89.873,Output Per Worker
2001.0,European Union,Total,90.64,Output Per Worker
2001.25,European Union,Total,90.735,Output Per Worker
2001.5,European Union,Total,90.832,Output Per Worker
2001.75,European Union,Total,90.775,Output Per Worker
2002.0,European Union,Total,91.402,Output Per Worker
2002.25,European Union,Total,91.709,Output Per Worker
2002.5,European Union,Total,92.075,Output Per Worker
2002.75,European Union,Total,92.237,Output Per Worker
2003.0,European Union,Total,92.119,Output Per Worker
2003.25,European Union,Total,91.964,Output Per Worker
2003.5,European Union,Total,92.505,Output Per Worker
2003.75,European Union,Total,92.981,Output Per Worker
2004.0,European Union,Total,93.733,Output Per Worker
2004.25,European Union,Total,94.081,Output Per Worker
2004.5,European Union,Total,94.134,Output Per Worker
2004.75,European Union,Total,94.315,Output Per Worker
2005.0,European Union,Total,94.475,Output Per Worker
2005.25,European Union,Total,94.797,Output Per Worker
2005.5,European Union,Total,95.351,Output Per Worker
2005.75,European Union,Total,95.539,Output Per Worker
2006.0,European Union,Total,96.059,Output Per Worker
2006.25,European Union,Total,96.587,Output Per Worker
2006.5,European Union,Total,96.676,Output Per Worker
2006.75,European Union,Total,97.354,Output Per Worker
2007.0,European Union,Total,97.488,Output Per Worker
2007.25,European Union,Total,97.638,Output Per Worker
2007.5,European Union,Total,97.57,Output Per Worker
2007.75,European Union,Total,97.951,Output Per Worker
2008.0,European Union,Total,98.069,Output Per Worker
2008.25,European Union,Total,97.7,Output Per Worker
2008.5,European Union,Total,97.275,Output Per Worker
2008.75,European Union,Total,95.856,Output Per Worker
2009.0,European Union,Total,93.726,Output Per Worker
2009.25,European Union,Total,94.327,Output Per Worker
2009.5,European Union,Total,95.264,Output Per Worker
2009.75,European Union,Total,95.989,Output Per Worker
2010.0,European Union,Total,96.6,Output Per Worker
2010.25,European Union,Total,97.531,Output Per Worker
2010.5,European Union,Total,98.027,Output Per Worker
2010.75,European Union,Total,98.519,Output Per Worker
2011.0,European Union,Total,99.445,Output Per Worker
2011.25,European Union,Total,99.552,Output Per Worker
2011.5,European Union,Total,99.777,Output Per Worker
2011.75,European Union,Total,99.475,Output Per Worker
2012.0,European Union,Total,99.335,Output Per Worker
2012.25,European Union,Total,99.037,Output Per Worker
2012.5,European Union,Total,99.105,Output Per Worker
2012.75,European Union,Total,98.858,Output Per Worker
2013.0,European Union,Total,98.852,Output Per Worker
2013.25,European Union,Total,99.445,Output Per Worker
2013.5,European Union,Total,99.771,Output Per Worker
2013.75,European Union,Total,99.778,Output Per Worker
2014.0,European Union,Total,99.979,Output Per Worker
2014.25,European Union,Total,100.018,Output Per Worker
2014.5,European Union,Total,100.265,Output Per Worker
2014.75,European Union,Total,100.486,Output Per Worker
2015.0,European Union,Total,101.269,Output Per Worker
2015.25,European Union,Total,101.462,Output Per Worker
2015.5,European Union,Total,101.512,Output Per Worker
2015.75,European Union,Total,101.666,Output Per Worker
2016.0,European Union,Total,101.929,Output Per Worker
2016.25,European Union,Total,101.825,Output Per Worker
2016.5,European Union,Total,102.021,Output Per Worker
2016.75,European Union,Total,102.434,Output Per Worker
